epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,610.056,0.37492,3.37367,1.11969,0.00708,0.99,0.17582,0.13659,0.94446,4.33883,1.17615,0.00023324,0.00023324,0.00023324
